variable,categoria,frecuencia,porcentaje
id,SUJ-4365,1,0.02
id,SUJ-4366,1,0.02
id,SUJ-4367,1,0.02
id,SUJ-4368,1,0.02
id,SUJ-4369,1,0.02
id,SUJ-4370,1,0.02
id,SUJ-4371,1,0.02
id,SUJ-4372,1,0.02
id,SUJ-4373,1,0.02
id,SUJ-4374,1,0.02
id,SUJ-4375,1,0.02
id,SUJ-4376,1,0.02
id,SUJ-4377,1,0.02
id,SUJ-4378,1,0.02
id,SUJ-4379,1,0.02
id,SUJ-4380,1,0.02
id,SUJ-4381,1,0.02
id,SUJ-4382,1,0.02
id,SUJ-4383,1,0.02
id,SUJ-4384,1,0.02
id,SUJ-4385,1,0.02
id,SUJ-4386,1,0.02
id,SUJ-4387,1,0.02
id,SUJ-4388,1,0.02
id,SUJ-4389,1,0.02
id,SUJ-4390,1,0.02
id,SUJ-4391,1,0.02
id,SUJ-4392,1,0.02
id,SUJ-4393,1,0.02
id,SUJ-4394,1,0.02
id,SUJ-4395,1,0.02
id,SUJ-4396,1,0.02
id,SUJ-4397,1,0.02
id,SUJ-4398,1,0.02
id,SUJ-4399,1,0.02
id,SUJ-4400,1,0.02
id,SUJ-4401,1,0.02
id,SUJ-4402,1,0.02
id,SUJ-4403,1,0.02
id,SUJ-4404,1,0.02
id,SUJ-4405,1,0.02
id,SUJ-4406,1,0.02
id,SUJ-4407,1,0.02
id,SUJ-4408,1,0.02
id,SUJ-4409,1,0.02
id,SUJ-4410,1,0.02
id,SUJ-4411,1,0.02
id,SUJ-4412,1,0.02
id,SUJ-4413,1,0.02
id,SUJ-4414,1,0.02
id,SUJ-4415,1,0.02
id,SUJ-4416,1,0.02
id,SUJ-4417,1,0.02
id,SUJ-4418,1,0.02
id,SUJ-4419,1,0.02
id,SUJ-4420,1,0.02
id,SUJ-4421,1,0.02
id,SUJ-4422,1,0.02
id,SUJ-4423,1,0.02
id,SUJ-4424,1,0.02
id,SUJ-4425,1,0.02
id,SUJ-4426,1,0.02
id,SUJ-4427,1,0.02
id,SUJ-4428,1,0.02
id,SUJ-4429,1,0.02
id,SUJ-4430,1,0.02
id,SUJ-4431,1,0.02
id,SUJ-4432,1,0.02
id,SUJ-4433,1,0.02
id,SUJ-4434,1,0.02
id,SUJ-4435,1,0.02
id,SUJ-4436,1,0.02
id,SUJ-4437,1,0.02
id,SUJ-4438,1,0.02
id,SUJ-4439,1,0.02
id,SUJ-4440,1,0.02
id,SUJ-4441,1,0.02
id,SUJ-4442,1,0.02
id,SUJ-4443,1,0.02
id,SUJ-4444,1,0.02
id,SUJ-4445,1,0.02
id,SUJ-4446,1,0.02
id,SUJ-4447,1,0.02
id,SUJ-4448,1,0.02
id,SUJ-4449,1,0.02
id,SUJ-4450,1,0.02
id,SUJ-4451,1,0.02
id,SUJ-4452,1,0.02
id,SUJ-4453,1,0.02
id,SUJ-4454,1,0.02
id,SUJ-4455,1,0.02
id,SUJ-4456,1,0.02
id,SUJ-4457,1,0.02
id,SUJ-4458,1,0.02
id,SUJ-4459,1,0.02
id,SUJ-4460,1,0.02
id,SUJ-4461,1,0.02
id,SUJ-4462,1,0.02
id,SUJ-4463,1,0.02
id,SUJ-4464,1,0.02
id,SUJ-4465,1,0.02
id,SUJ-4466,1,0.02
id,SUJ-4467,1,0.02
id,SUJ-4468,1,0.02
id,SUJ-4469,1,0.02
id,SUJ-4470,1,0.02
id,SUJ-4471,1,0.02
id,SUJ-4472,1,0.02
id,SUJ-4473,1,0.02
id,SUJ-4474,1,0.02
id,SUJ-4475,1,0.02
id,SUJ-4476,1,0.02
id,SUJ-4477,1,0.02
id,SUJ-4478,1,0.02
id,SUJ-4479,1,0.02
id,SUJ-4480,1,0.02
id,SUJ-4481,1,0.02
id,SUJ-4482,1,0.02
id,SUJ-4483,1,0.02
id,SUJ-4484,1,0.02
id,SUJ-4485,1,0.02
id,SUJ-4486,1,0.02
id,SUJ-4487,1,0.02
id,SUJ-4488,1,0.02
id,SUJ-4489,1,0.02
id,SUJ-4490,1,0.02
id,SUJ-4491,1,0.02
id,SUJ-4492,1,0.02
id,SUJ-4493,1,0.02
id,SUJ-4494,1,0.02
id,SUJ-4495,1,0.02
id,SUJ-4496,1,0.02
id,SUJ-4497,1,0.02
id,SUJ-4498,1,0.02
id,SUJ-4499,1,0.02
id,SUJ-4500,1,0.02
id,SUJ-4501,1,0.02
id,SUJ-4502,1,0.02
id,SUJ-4503,1,0.02
id,SUJ-4504,1,0.02
id,SUJ-4505,1,0.02
id,SUJ-4506,1,0.02
id,SUJ-4507,1,0.02
id,SUJ-4508,1,0.02
id,SUJ-4509,1,0.02
id,SUJ-4510,1,0.02
id,SUJ-4511,1,0.02
id,SUJ-4512,1,0.02
id,SUJ-4513,1,0.02
id,SUJ-4514,1,0.02
id,SUJ-4515,1,0.02
id,SUJ-4516,1,0.02
id,SUJ-4517,1,0.02
id,SUJ-4518,1,0.02
id,SUJ-4519,1,0.02
id,SUJ-4520,1,0.02
id,SUJ-4521,1,0.02
id,SUJ-4522,1,0.02
id,SUJ-4523,1,0.02
id,SUJ-4524,1,0.02
id,SUJ-4525,1,0.02
id,SUJ-4526,1,0.02
id,SUJ-4527,1,0.02
id,SUJ-4528,1,0.02
id,SUJ-4529,1,0.02
id,SUJ-4530,1,0.02
id,SUJ-4531,1,0.02
id,SUJ-4532,1,0.02
id,SUJ-4533,1,0.02
id,SUJ-4534,1,0.02
id,SUJ-4535,1,0.02
id,SUJ-4536,1,0.02
id,SUJ-4537,1,0.02
id,SUJ-4538,1,0.02
id,SUJ-4539,1,0.02
id,SUJ-4540,1,0.02
id,SUJ-4541,1,0.02
id,SUJ-4542,1,0.02
id,SUJ-4543,1,0.02
id,SUJ-4544,1,0.02
id,SUJ-4545,1,0.02
id,SUJ-4546,1,0.02
id,SUJ-4547,1,0.02
id,SUJ-4548,1,0.02
id,SUJ-4549,1,0.02
id,SUJ-4550,1,0.02
id,SUJ-4551,1,0.02
id,SUJ-4552,1,0.02
id,SUJ-4553,1,0.02
id,SUJ-4554,1,0.02
id,SUJ-4555,1,0.02
id,SUJ-4556,1,0.02
id,SUJ-4557,1,0.02
id,SUJ-4558,1,0.02
id,SUJ-4559,1,0.02
id,SUJ-4560,1,0.02
id,SUJ-4561,1,0.02
id,SUJ-4562,1,0.02
id,SUJ-4563,1,0.02
id,SUJ-4564,1,0.02
id,SUJ-4565,1,0.02
id,SUJ-4566,1,0.02
id,SUJ-4567,1,0.02
id,SUJ-4568,1,0.02
id,SUJ-4569,1,0.02
id,SUJ-4570,1,0.02
id,SUJ-4571,1,0.02
id,SUJ-4572,1,0.02
id,SUJ-4573,1,0.02
id,SUJ-4574,1,0.02
id,SUJ-4575,1,0.02
id,SUJ-4576,1,0.02
id,SUJ-4577,1,0.02
id,SUJ-4578,1,0.02
id,SUJ-4579,1,0.02
id,SUJ-4580,1,0.02
id,SUJ-4581,1,0.02
id,SUJ-4582,1,0.02
id,SUJ-4583,1,0.02
id,SUJ-4584,1,0.02
id,SUJ-4585,1,0.02
id,SUJ-4586,1,0.02
id,SUJ-4587,1,0.02
id,SUJ-4588,1,0.02
id,SUJ-4589,1,0.02
id,SUJ-4590,1,0.02
id,SUJ-4591,1,0.02
id,SUJ-4592,1,0.02
id,SUJ-4593,1,0.02
id,SUJ-4594,1,0.02
id,SUJ-4595,1,0.02
id,SUJ-4596,1,0.02
id,SUJ-4597,1,0.02
id,SUJ-4598,1,0.02
id,SUJ-4599,1,0.02
id,SUJ-4600,1,0.02
id,SUJ-4601,1,0.02
id,SUJ-4602,1,0.02
id,SUJ-4603,1,0.02
id,SUJ-4604,1,0.02
id,SUJ-4605,1,0.02
id,SUJ-4606,1,0.02
id,SUJ-4607,1,0.02
id,SUJ-4608,1,0.02
id,SUJ-4609,1,0.02
id,SUJ-4610,1,0.02
id,SUJ-4611,1,0.02
id,SUJ-4612,1,0.02
id,SUJ-4613,1,0.02
id,SUJ-4614,1,0.02
id,SUJ-4615,1,0.02
id,SUJ-4616,1,0.02
id,SUJ-4617,1,0.02
id,SUJ-4618,1,0.02
id,SUJ-4619,1,0.02
id,SUJ-4620,1,0.02
id,SUJ-4621,1,0.02
id,SUJ-4622,1,0.02
id,SUJ-4623,1,0.02
id,SUJ-4624,1,0.02
id,SUJ-4625,1,0.02
id,SUJ-4626,1,0.02
id,SUJ-4627,1,0.02
id,SUJ-4628,1,0.02
id,SUJ-4629,1,0.02
id,SUJ-4630,1,0.02
id,SUJ-4631,1,0.02
id,SUJ-4632,1,0.02
id,SUJ-4633,1,0.02
id,SUJ-4634,1,0.02
id,SUJ-4635,1,0.02
id,SUJ-4636,1,0.02
id,SUJ-4637,1,0.02
id,SUJ-4638,1,0.02
id,SUJ-4639,1,0.02
id,SUJ-4640,1,0.02
id,SUJ-4641,1,0.02
id,SUJ-4642,1,0.02
id,SUJ-4643,1,0.02
id,SUJ-4644,1,0.02
id,SUJ-4645,1,0.02
id,SUJ-4646,1,0.02
id,SUJ-4647,1,0.02
id,SUJ-4648,1,0.02
id,SUJ-4649,1,0.02
id,SUJ-4650,1,0.02
id,SUJ-4651,1,0.02
id,SUJ-4652,1,0.02
id,SUJ-4653,1,0.02
id,SUJ-4654,1,0.02
id,SUJ-4655,1,0.02
id,SUJ-4656,1,0.02
id,SUJ-4657,1,0.02
id,SUJ-4658,1,0.02
id,SUJ-4659,1,0.02
id,SUJ-4660,1,0.02
id,SUJ-4661,1,0.02
id,SUJ-4662,1,0.02
id,SUJ-4663,1,0.02
id,SUJ-4664,1,0.02
id,SUJ-4665,1,0.02
id,SUJ-4666,1,0.02
id,SUJ-4667,1,0.02
id,SUJ-4668,1,0.02
id,SUJ-4669,1,0.02
id,SUJ-4670,1,0.02
id,SUJ-4671,1,0.02
id,SUJ-4672,1,0.02
id,SUJ-4673,1,0.02
id,SUJ-4674,1,0.02
id,SUJ-4675,1,0.02
id,SUJ-4676,1,0.02
id,SUJ-4677,1,0.02
id,SUJ-4678,1,0.02
id,SUJ-4679,1,0.02
id,SUJ-4680,1,0.02
id,SUJ-4681,1,0.02
id,SUJ-4682,1,0.02
id,SUJ-4683,1,0.02
id,SUJ-4684,1,0.02
id,SUJ-4685,1,0.02
id,SUJ-4686,1,0.02
id,SUJ-4687,1,0.02
id,SUJ-4688,1,0.02
id,SUJ-4689,1,0.02
id,SUJ-4690,1,0.02
id,SUJ-4691,1,0.02
id,SUJ-4692,1,0.02
id,SUJ-4693,1,0.02
id,SUJ-4694,1,0.02
id,SUJ-4695,1,0.02
id,SUJ-4696,1,0.02
id,SUJ-4697,1,0.02
id,SUJ-4698,1,0.02
id,SUJ-4699,1,0.02
id,SUJ-4700,1,0.02
id,SUJ-4701,1,0.02
id,SUJ-4702,1,0.02
id,SUJ-4703,1,0.02
id,SUJ-4704,1,0.02
id,SUJ-4705,1,0.02
id,SUJ-4706,1,0.02
id,SUJ-4707,1,0.02
id,SUJ-4708,1,0.02
id,SUJ-4709,1,0.02
id,SUJ-4710,1,0.02
id,SUJ-4711,1,0.02
id,SUJ-4712,1,0.02
id,SUJ-4713,1,0.02
id,SUJ-4714,1,0.02
id,SUJ-4715,1,0.02
id,SUJ-4716,1,0.02
id,SUJ-4717,1,0.02
id,SUJ-4718,1,0.02
id,SUJ-4719,1,0.02
id,SUJ-4720,1,0.02
id,SUJ-4721,1,0.02
id,SUJ-4722,1,0.02
id,SUJ-4723,1,0.02
id,SUJ-4724,1,0.02
id,SUJ-4725,1,0.02
id,SUJ-4726,1,0.02
id,SUJ-4727,1,0.02
id,SUJ-4728,1,0.02
id,SUJ-4729,1,0.02
id,SUJ-4730,1,0.02
id,SUJ-4731,1,0.02
id,SUJ-4732,1,0.02
id,SUJ-4733,1,0.02
id,SUJ-4734,1,0.02
id,SUJ-4735,1,0.02
id,SUJ-4736,1,0.02
id,SUJ-4737,1,0.02
id,SUJ-4738,1,0.02
id,SUJ-4739,1,0.02
id,SUJ-4740,1,0.02
id,SUJ-4741,1,0.02
id,SUJ-4742,1,0.02
id,SUJ-4743,1,0.02
id,SUJ-4744,1,0.02
id,SUJ-4745,1,0.02
id,SUJ-4746,1,0.02
id,SUJ-4747,1,0.02
id,SUJ-4748,1,0.02
id,SUJ-4749,1,0.02
id,SUJ-4750,1,0.02
id,SUJ-4751,1,0.02
id,SUJ-4752,1,0.02
id,SUJ-4753,1,0.02
id,SUJ-4754,1,0.02
id,SUJ-4755,1,0.02
id,SUJ-4756,1,0.02
id,SUJ-4757,1,0.02
id,SUJ-4758,1,0.02
id,SUJ-4759,1,0.02
id,SUJ-4760,1,0.02
id,SUJ-4761,1,0.02
id,SUJ-4762,1,0.02
id,SUJ-4763,1,0.02
id,SUJ-4764,1,0.02
id,SUJ-4765,1,0.02
id,SUJ-4766,1,0.02
id,SUJ-4767,1,0.02
id,SUJ-4768,1,0.02
id,SUJ-4769,1,0.02
id,SUJ-4770,1,0.02
id,SUJ-4771,1,0.02
id,SUJ-4772,1,0.02
id,SUJ-4773,1,0.02
id,SUJ-4774,1,0.02
id,SUJ-4775,1,0.02
id,SUJ-4776,1,0.02
id,SUJ-4777,1,0.02
id,SUJ-4778,1,0.02
id,SUJ-4779,1,0.02
id,SUJ-4780,1,0.02
id,SUJ-4781,1,0.02
id,SUJ-4782,1,0.02
id,SUJ-4783,1,0.02
id,SUJ-4784,1,0.02
id,SUJ-4785,1,0.02
id,SUJ-4786,1,0.02
id,SUJ-4787,1,0.02
id,SUJ-4788,1,0.02
id,SUJ-4789,1,0.02
id,SUJ-4790,1,0.02
id,SUJ-4791,1,0.02
id,SUJ-4792,1,0.02
id,SUJ-4793,1,0.02
id,SUJ-4794,1,0.02
id,SUJ-4795,1,0.02
id,SUJ-4796,1,0.02
id,SUJ-4797,1,0.02
id,SUJ-4798,1,0.02
id,SUJ-4799,1,0.02
id,SUJ-4800,1,0.02
id,SUJ-4801,1,0.02
id,SUJ-4802,1,0.02
id,SUJ-4803,1,0.02
id,SUJ-4804,1,0.02
id,SUJ-4805,1,0.02
id,SUJ-4806,1,0.02
id,SUJ-4807,1,0.02
id,SUJ-4808,1,0.02
id,SUJ-4809,1,0.02
id,SUJ-4810,1,0.02
id,SUJ-4811,1,0.02
id,SUJ-4812,1,0.02
id,SUJ-4813,1,0.02
id,SUJ-4814,1,0.02
id,SUJ-4815,1,0.02
id,SUJ-4816,1,0.02
id,SUJ-4817,1,0.02
id,SUJ-4818,1,0.02
id,SUJ-4819,1,0.02
id,SUJ-4820,1,0.02
id,SUJ-4821,1,0.02
id,SUJ-4822,1,0.02
id,SUJ-4823,1,0.02
id,SUJ-4824,1,0.02
id,SUJ-4825,1,0.02
id,SUJ-4826,1,0.02
id,SUJ-4827,1,0.02
id,SUJ-4828,1,0.02
id,SUJ-4829,1,0.02
id,SUJ-4830,1,0.02
id,SUJ-4831,1,0.02
id,SUJ-4832,1,0.02
id,SUJ-4833,1,0.02
id,SUJ-4834,1,0.02
id,SUJ-4835,1,0.02
id,SUJ-4836,1,0.02
id,SUJ-4837,1,0.02
id,SUJ-4838,1,0.02
id,SUJ-4839,1,0.02
id,SUJ-4840,1,0.02
id,SUJ-4841,1,0.02
id,SUJ-4842,1,0.02
id,SUJ-4843,1,0.02
id,SUJ-4844,1,0.02
id,SUJ-4845,1,0.02
id,SUJ-4846,1,0.02
id,SUJ-4847,1,0.02
id,SUJ-4848,1,0.02
id,SUJ-4849,1,0.02
id,SUJ-4850,1,0.02
id,SUJ-4851,1,0.02
id,SUJ-4852,1,0.02
id,SUJ-4853,1,0.02
id,SUJ-4854,1,0.02
id,SUJ-4855,1,0.02
id,SUJ-4856,1,0.02
id,SUJ-4857,1,0.02
id,SUJ-4858,1,0.02
id,SUJ-4859,1,0.02
id,SUJ-4860,1,0.02
id,SUJ-4861,1,0.02
id,SUJ-4862,1,0.02
id,SUJ-4863,1,0.02
id,SUJ-4864,1,0.02
id,SUJ-4865,1,0.02
id,SUJ-4866,1,0.02
id,SUJ-4867,1,0.02
id,SUJ-4868,1,0.02
id,SUJ-4869,1,0.02
id,SUJ-4870,1,0.02
id,SUJ-4871,1,0.02
id,SUJ-4872,1,0.02
id,SUJ-4873,1,0.02
id,SUJ-4874,1,0.02
id,SUJ-4875,1,0.02
id,SUJ-4876,1,0.02
id,SUJ-4877,1,0.02
id,SUJ-4878,1,0.02
id,SUJ-4879,1,0.02
id,SUJ-4880,1,0.02
id,SUJ-4881,1,0.02
id,SUJ-4882,1,0.02
id,SUJ-4883,1,0.02
id,SUJ-4884,1,0.02
id,SUJ-4885,1,0.02
id,SUJ-4886,1,0.02
id,SUJ-4887,1,0.02
id,SUJ-4888,1,0.02
id,SUJ-4889,1,0.02
id,SUJ-4890,1,0.02
id,SUJ-4891,1,0.02
id,SUJ-4892,1,0.02
id,SUJ-4893,1,0.02
id,SUJ-4894,1,0.02
id,SUJ-4895,1,0.02
id,SUJ-4896,1,0.02
id,SUJ-4897,1,0.02
id,SUJ-4898,1,0.02
id,SUJ-4899,1,0.02
id,SUJ-4900,1,0.02
id,SUJ-4901,1,0.02
id,SUJ-4902,1,0.02
id,SUJ-4903,1,0.02
id,SUJ-4904,1,0.02
id,SUJ-4905,1,0.02
id,SUJ-4906,1,0.02
id,SUJ-4907,1,0.02
id,SUJ-4908,1,0.02
id,SUJ-4909,1,0.02
id,SUJ-4910,1,0.02
id,SUJ-4911,1,0.02
id,SUJ-4912,1,0.02
id,SUJ-4913,1,0.02
id,SUJ-4914,1,0.02
id,SUJ-4915,1,0.02
id,SUJ-4916,1,0.02
id,SUJ-4917,1,0.02
id,SUJ-4918,1,0.02
id,SUJ-4919,1,0.02
id,SUJ-4920,1,0.02
id,SUJ-4921,1,0.02
id,SUJ-4922,1,0.02
id,SUJ-4923,1,0.02
id,SUJ-4924,1,0.02
id,SUJ-4925,1,0.02
id,SUJ-4926,1,0.02
id,SUJ-4927,1,0.02
id,SUJ-4928,1,0.02
id,SUJ-4929,1,0.02
id,SUJ-4930,1,0.02
id,SUJ-4931,1,0.02
id,SUJ-4932,1,0.02
id,SUJ-4933,1,0.02
id,SUJ-4934,1,0.02
id,SUJ-4935,1,0.02
id,SUJ-4936,1,0.02
id,SUJ-4937,1,0.02
id,SUJ-4938,1,0.02
id,SUJ-4939,1,0.02
id,SUJ-4940,1,0.02
id,SUJ-4941,1,0.02
id,SUJ-4942,1,0.02
id,SUJ-4943,1,0.02
id,SUJ-4944,1,0.02
id,SUJ-4945,1,0.02
id,SUJ-4946,1,0.02
id,SUJ-4947,1,0.02
id,SUJ-4948,1,0.02
id,SUJ-4949,1,0.02
id,SUJ-4950,1,0.02
id,SUJ-4951,1,0.02
id,SUJ-4952,1,0.02
id,SUJ-4953,1,0.02
id,SUJ-4954,1,0.02
id,SUJ-4955,1,0.02
id,SUJ-4956,1,0.02
id,SUJ-4957,1,0.02
id,SUJ-4958,1,0.02
id,SUJ-4959,1,0.02
id,SUJ-4960,1,0.02
id,SUJ-4961,1,0.02
id,SUJ-4962,1,0.02
id,SUJ-4963,1,0.02
id,SUJ-4964,1,0.02
id,SUJ-4965,1,0.02
id,SUJ-4966,1,0.02
id,SUJ-4967,1,0.02
id,SUJ-4968,1,0.02
id,SUJ-4969,1,0.02
id,SUJ-4970,1,0.02
id,SUJ-4971,1,0.02
id,SUJ-4972,1,0.02
id,SUJ-4973,1,0.02
id,SUJ-4974,1,0.02
id,SUJ-4975,1,0.02
id,SUJ-4976,1,0.02
id,SUJ-4977,1,0.02
id,SUJ-4978,1,0.02
id,SUJ-4979,1,0.02
id,SUJ-4980,1,0.02
id,SUJ-4981,1,0.02
id,SUJ-4982,1,0.02
id,SUJ-4983,1,0.02
id,SUJ-4984,1,0.02
id,SUJ-4985,1,0.02
id,SUJ-4986,1,0.02
id,SUJ-4987,1,0.02
id,SUJ-4988,1,0.02
id,SUJ-4989,1,0.02
id,SUJ-4990,1,0.02
id,SUJ-4991,1,0.02
id,SUJ-4992,1,0.02
id,SUJ-4993,1,0.02
id,SUJ-4994,1,0.02
id,SUJ-4995,1,0.02
id,SUJ-4996,1,0.02
id,SUJ-4997,1,0.02
id,SUJ-4998,1,0.02
id,SUJ-4999,1,0.02
id,SUJ-5000,1,0.02
sector,Tecnología,1122,22.44
sector,Finanzas,911,18.22
sector,Retail/Comercio,762,15.24
sector,Manufactura,735,14.7
sector,Inmuebles,587,11.74
sector,Servicios,455,9.1
sector,Agroindustria,226,4.52
sector,Salud/Farma,202,4.04
region,Buenos Aires,476,9.52
region,Bogotá,434,8.68
region,Santiago,433,8.66
region,CDMX,432,8.64
region,Medellín,428,8.56
region,Cali,413,8.26
region,Monterrey,413,8.26
region,Caracas,401,8.02
region,Barranquilla,398,7.96
region,São Paulo,397,7.94
region,Bucaramanga,393,7.86
region,Lima,382,7.64
nivel_educacion,Universitario,1626,32.52
nivel_educacion,Maestría,1078,21.56
nivel_educacion,Posgrado,1002,20.04
nivel_educacion,Técnico,501,10.02
nivel_educacion,Doctorado,406,8.12
nivel_educacion,Bachillerato,387,7.74
tipo_negocio,Empresa propia,1858,37.16
tipo_negocio,Startup escalada,927,18.54
tipo_negocio,E-commerce,748,14.96
tipo_negocio,Holding,600,12.0
tipo_negocio,Franquicia,517,10.34
tipo_negocio,Empresa familiar,350,7.0
estado_civil_inicio,Soltero,2515,50.3
estado_civil_inicio,Casado,1727,34.54
estado_civil_inicio,Unión libre,758,15.16
